SCORECARD_POINTS,period,aid
2.1296132,198609,css1986092200101
1.6815536,198609,css1986092200102
-0.80807734,198609,css1986092300124
1.236445,198609,css1986092400005
0.34627357,198609,css1986092400045
1.3611262,198609,css1986092500015
-2.7159846,198609,css1986092500033
-0.36903298,198609,css1986092500067
-0.13209641,198610,css1986100100098
1.756987,198610,css1986100200074
0.45121682,198610,css1986100200083
2.0736125,198610,css1986100200151
0.2153377,198610,css1986100300138
-0.10412682,198610,css1986100300153
1.6571511,198610,css1986100400078
1.7659979,198610,css1986100400093
-1.7405041,198610,css1986100400119
-1.6714784,198610,css1986100500077
0.40773168,198610,css1986100500142
-0.6472741,198610,css1986100600056
0.16012609,198610,css1986100600144
-1.4091661,198610,css1986100600152
0.8214335,198610,css1986100700071
-0.28689864,198610,css1986100800016
-3.183249,198610,css1986100800017
-4.023912,198610,css1986100800043
-1.7247573,198610,css1986100800080
2.0359046,198610,css1986100800095
2.27156,198610,css1986100800145
1.7515064,198610,css1986101000113
-0.96086967,198610,css1986101000156
-3.205965,198610,css1986101100003
-1.4282597,198610,css1986101100053
0.726818,198610,css1986101100106
0.5510096,198610,css1986101100147
1.0486014,198610,css1986101200055
-3.885071,198610,css1986101200059
-1.7220086,198610,css1986101200084
-1.8216351,198610,css1986101300025
-0.6276514,198610,css1986101300149
-0.9966339,198610,css1986101400012
0.8425781,198610,css1986101400032
-3.1449792,198610,css1986101400049
-0.9351023,198610,css1986101500057
2.2607818,198610,css1986101500111
-1.1287385,198610,css1986101500115
0.33175853,198610,css1986101600029
-0.92999697,198610,css1986101600072
-1.7585752,198610,css1986101600133
-1.3079572,198610,css1986101700027
0.022890553,198610,css1986101700114
-0.89622855,198610,css1986101700143
-0.21398187,198610,css1986101700146
-3.718817,198610,css1986101800021
0.9678185,198610,css1986101800039
-1.139952,198610,css1986101800052
-2.0981517,198610,css1986101800122
0.5971875,198610,css1986101800148
-0.9006344,198610,css1986101900031
2.9940553,198610,css1986101900076
-2.0278301,198610,css1986101900128
-0.559554,198610,css1986102000058
0.33081883,198610,css1986102000087
0.54257715,198610,css1986102000108
-3.5215154,198610,css1986102200011
1.4435948,198610,css1986102200026
0.4194125,198610,css1986102200102
0.19384575,198610,css1986102200121
-3.306756,198610,css1986102300013
1.9020685,198610,css1986102300103
-1.3951463,198610,css1986102400005
0.44911796,198610,css1986102400045
0.6933298,198610,css1986102400088
2.3802798,198610,css1986102500033
0.30755144,198610,css1986102500034
2.5407925,198610,css1986102500044
1.6816372,198611,css1986110100063
0.31056073,198611,css1986110100098
2.1386251,198611,css1986110100120
-0.40759555,198611,css1986110100123
-0.6737515,198611,css1986110200014
-2.745061,198611,css1986110200047
-0.4874268,198611,css1986110200060
-0.7829459,198611,css1986110200151
-1.0964888,198611,css1986110300140
-0.90138704,198611,css1986110300153
-3.718817,198611,css1986110400119
-1.3114399,198611,css1986110400154
1.8363916,198611,css1986110500001
0.07640073,198611,css1986110500040
-3.6976178,198611,css1986110500051
-0.788207,198611,css1986110500094
-0.019860711,198611,css1986110500134
-1.0408485,198611,css1986110600130
1.3241289,198611,css1986110600155
-1.4346541,198611,css1986110800016
-2.7412505,198611,css1986110800017
-3.430073,198611,css1986110800095
2.1782725,198611,css1986110800145
2.000211,198611,css1986110900062
2.1037385,198611,css1986110900091
-0.45531866,198611,css1986111000107
1.980675,198611,css1986111000113
1.5738393,198611,css1986111000126
2.1719615,198611,css1986111000129
1.6572504,198611,css1986111000156
3.2928464,198611,css1986111100003
-0.19509476,198611,css1986111100097
1.5047854,198611,css1986111200055
-0.030448288,198611,css1986111200059
3.2008097,198611,css1986111300025
0.50946915,198611,css1986111300038
0.19542098,198611,css1986111300149
0.06688759,198611,css1986111400032
-0.21288815,198611,css1986111400086
-1.0640872,198611,css1986111400127
-1.8142043,198611,css1986111500109
0.44509783,198611,css1986111500117
-1.4077753,198611,css1986111600028
1.1509193,198611,css1986111600029
-0.7884316,198611,css1986111600035
-1.2755157,198611,css1986111600110
-1.0520638,198611,css1986111700096
3.8729873,198611,css1986111700114
1.2659212,198611,css1986111700137
1.2908577,198611,css1986111700146
-1.4343202,198611,css1986111800018
0.9021195,198611,css1986111800021
-0.90138704,198611,css1986111800131
1.6495286,198611,css1986111800148
-2.1835773,198611,css1986111900031
-3.7076428,198611,css1986111900076
1.2512465,198611,css1986111900092
2.8558195,198611,css1986112000058
1.1382053,198611,css1986112000087
2.405063,198611,css1986112000108
-1.028368,198611,css1986112000112
-1.3645157,198611,css1986112000118
2.400249,198611,css1986112200026
3.065311,198611,css1986112200101
-0.47002897,198611,css1986112200150
-0.6788388,198611,css1986112300013
-1.5787047,198611,css1986112300103
2.899802,198611,css1986112300116
2.3323286,198611,css1986112300124
0.17030017,198611,css1986112400045
-1.4097669,198611,css1986112400085
-0.101882584,198611,css1986112500015
3.1264174,198611,css1986112500034
-1.2367125,198611,css1986112500065
-1.0169896,198611,css1986112500067
-1.8078434,198611,css1986112600006
-3.4523072,198611,css1986112600019
-0.029916406,198612,css1986120100098
-1.0934747,198612,css1986120100120
-3.9479296,198612,css1986120200010
-2.8569796,198612,css1986120200060
-0.3779764,198612,css1986120200135
0.026811652,198612,css1986120300069
-1.635346,198612,css1986120300153
0.3845504,198612,css1986120300184
2.414337,198612,css1986120400078
-1.7220086,198612,css1986120400119
-0.4327483,198612,css1986120400167
1.9103087,198612,css1986120400178
-1.9510266,198612,css1986120500041
2.3823757,198612,css1986120500051
-1.7754053,198612,css1986120500090
-1.1428529,198612,css1986120500094
1.3228726,198612,css1986120600169
0.10263547,198612,css1986120600183
0.96059597,198612,css1986120700004
-1.4764334,198612,css1986120700071
2.4586537,198612,css1986120700104
-1.3001027,198612,css1986120700182
-3.9237542,198612,css1986120800016
-1.2682049,198612,css1986120800017
-0.21601474,198612,css1986120800024
2.4587355,198612,css1986120800043
-0.5796404,198612,css1986120800080
-1.2457901,198612,css1986120800099
-0.4933357,198612,css1986120800105
-0.24196392,198612,css1986120800145
-2.0612452,198612,css1986120800176
-1.4112135,198612,css1986120900062
2.3862903,198612,css1986121000075
-2.182982,198612,css1986121000107
-0.9728191,198612,css1986121000125
0.9384782,198612,css1986121000156
0.34308386,198612,css1986121100022
-0.97316384,198612,css1986121100181
2.2917197,198612,css1986121100187
-0.81611836,198612,css1986121200050
2.72746,198612,css1986121200055
1.0673674,198612,css1986121200059
-1.1438289,198612,css1986121200066
-1.5070515,198612,css1986121200100
-0.84037656,198612,css1986121200166
-0.47983316,198612,css1986121200185
-2.0783405,198612,css1986121300038
0.43533608,198612,css1986121300149
1.2988726,198612,css1986121300180
0.82885236,198612,css1986121300188
-3.3704927,198612,css1986121400012
-0.91024506,198612,css1986121400032
0.3845504,198612,css1986121400086
0.37434685,198612,css1986121400191
-1.1412808,198612,css1986121500079
2.8635824,198612,css1986121500082
0.21381012,198612,css1986121500115
-0.23429413,198612,css1986121500132
-1.5810966,198612,css1986121600028
-1.1226349,198612,css1986121600179
-1.5672494,198612,css1986121600190
2.038945,198612,css1986121700027
-0.7777785,198612,css1986121700143
-1.8660507,198612,css1986121700146
-1.3819591,198612,css1986121800141
-0.72677743,198612,css1986121800186
-0.18517607,198612,css1986121900031
1.7800618,198612,css1986121900064
-0.21443671,198612,css1986121900068
1.6698017,198612,css1986121900092
-1.9038632,198612,css1986121900128
1.675575,198612,css1986121900174
1.2107644,198612,css1986122000058
-0.4735815,198612,css1986122000168
0.025561925,198612,css1986122100165
2.7903254,198612,css1986122200011
-0.76756465,198612,css1986122200102
0.94788194,198612,css1986122200150
2.5198839,198612,css1986122300042
0.63865596,198612,css1986122300103
1.9308314,198612,css1986122300116
-1.7554551,198612,css1986122300189
-3.0827758,198612,css1986122400005
0.1081779,198612,css1986122400085
-3.9627025,198612,css1986122500015
-0.802396,198612,css1986122500044
-0.72239953,198612,css1986122500067
0.22590274,198612,css1986122500175
-0.10960066,198701,css1987010100098
1.06232,198701,css1987010100123
2.6370838,198701,css1987010200009
2.2927837,198701,css1987010200014
-1.5766523,198701,css1987010200047
0.70057535,198701,css1987010200060
-0.7118256,198701,css1987010200074
-0.8030137,198701,css1987010200151
2.8130574,198701,css1987010300138
1.2634128,198701,css1987010300140
-1.7953355,198701,css1987010300153
-2.1101139,198701,css1987010400093
0.99121314,198701,css1987010400154
0.113782234,198701,css1987010500040
0.81635344,198701,css1987010500051
-1.5220736,198701,css1987010500070
-0.6404043,198701,css1987010500090
2.469679,198701,css1987010500142
-0.64296204,198701,css1987010600056
1.2490243,198701,css1987010600130
-1.7423675,198701,css1987010600144
-0.046605468,198701,css1987010600152
-0.50384456,198701,css1987010600155
-1.0227693,198701,css1987010700071
-1.856996,198701,css1987010800016
2.0843356,198701,css1987010800024
-3.2282908,198701,css1987010800036
-0.64623547,198701,css1987010800080
0.79933125,198701,css1987010800105
-0.014884648,198701,css1987010800145
2.4590707,198701,css1987010900081
0.9086755,198701,css1987011000113
-0.030850908,198701,css1987011000126
-0.99333465,198701,css1987011000156
1.7021253,198701,css1987011100003
-0.5295454,198701,css1987011100053
-0.18103252,198701,css1987011100073
-0.31464034,198701,css1987011100147
-1.2618477,198701,css1987011200055
-2.0683572,198701,css1987011200084
2.4317133,198701,css1987011200100
-3.7630584,198701,css1987011300025
1.6446034,198701,css1987011300149
-0.67337996,198701,css1987011400008
-3.61017,198701,css1987011400032
-1.5766523,198701,css1987011400049
0.9431172,198701,css1987011400061
-0.22477037,198701,css1987011400127
2.5766506,198701,css1987011500007
-3.9170158,198701,css1987011500046
-0.80517626,198701,css1987011500057
-0.49068654,198701,css1987011500079
-1.5426861,198701,css1987011500111
-0.34749076,198701,css1987011500115
2.1607544,198701,css1987011500117
2.283605,198701,css1987011600028
-0.8365762,198701,css1987011700027
-1.184611,198701,css1987011700096
0.33183458,198701,css1987011700114
0.18171647,198701,css1987011700136
1.812587,198701,css1987011700137
0.9677632,198701,css1987011700143
-0.44981864,198701,css1987011800018
2.7635598,198701,css1987011800021
-0.06471734,198701,css1987011800141
-0.86919236,198701,css1987011900064
0.08907381,198701,css1987011900068
-0.006839144,198701,css1987011900092
-0.32321936,198701,css1987012000087
-3.6918375,198701,css1987012000108
0.6126515,198701,css1987012000118
1.3607692,198701,css1987012200121
-0.6016228,198701,css1987012200150
-1.3356303,198701,css1987012300124
-0.6042251,198701,css1987012400088
-3.5743227,198701,css1987012500015
-3.4782467,198701,css1987012500033
-1.5800384,198701,css1987012500034
0.94460434,198701,css1987012500067
-3.9462805,198701,css1987012600002
-0.00090305414,198701,css1987012600006
-0.39649275,198701,css1987012600019
-3.6511579,198702,css1987020200009
2.2763443,198702,css1987020200010
-3.8306613,198702,css1987020200014
-3.059147,198702,css1987020200047
-1.102846,198702,css1987020200074
-0.67501867,198702,css1987020200135
-0.43624565,198702,css1987020200151
0.09204005,198702,css1987020300069
0.89562696,198702,css1987020300140
1.072213,198702,css1987020300153
2.3097281,198702,css1987020400054
1.9369955,198702,css1987020400078
1.556552,198702,css1987020400093
-0.5507175,198702,css1987020400119
1.9467142,198702,css1987020400154
-4.006581,198702,css1987020500040
1.9274303,198702,css1987020500041
1.9345716,198702,css1987020500094
1.0413646,198702,css1987020600056
0.2959321,198702,css1987020600130
-0.6719517,198702,css1987020600152
2.0406253,198702,css1987020600155
-1.1376394,198702,css1987020700004
1.9785228,198702,css1987020700104
-0.9421137,198702,css1987020800036
1.251421,198702,css1987020800080
0.38558203,198702,css1987020800099
-0.38715717,198702,css1987020800145
1.2185311,198702,css1987020900062
1.559104,198702,css1987020900081
1.9520895,198702,css1987020900091
-0.38979387,198702,css1987021000075
0.56333977,198702,css1987021000107
1.4055657,198702,css1987021000113
-1.849402,198702,css1987021000125
-1.8600725,198702,css1987021000156
0.6525194,198702,css1987021100097
-0.46935028,198702,css1987021100106
0.4002646,198702,css1987021200055
-1.6900439,198702,css1987021300038
2.0245585,198702,css1987021400012
-0.7112423,198702,css1987021400049
0.4418692,198702,css1987021400061
0.8461083,198702,css1987021400127
-1.5547861,198702,css1987021500023
2.4612737,198702,css1987021500057
0.26928005,198702,css1987021500082
0.06607849,198702,css1987021500115
0.21741718,198702,css1987021500117
1.1411682,198702,css1987021600028
0.46463782,198702,css1987021600072
0.8253995,198702,css1987021600133
-1.5930843,198702,css1987021700027
0.6593986,198702,css1987021700146
-1.7088084,198702,css1987021800018
-1.360345,198702,css1987021800039
-1.0268079,198702,css1987021800122
-0.6225913,198702,css1987021800148
-1.0510118,198702,css1987021900076
0.6310386,198702,css1987021900128
-3.885071,198702,css1987022000058
-1.2681928,198702,css1987022000087
0.69384736,198702,css1987022200150
-0.8731314,198702,css1987022300013
-0.90995485,198702,css1987022300103
0.7335388,198702,css1987022300116
-0.700808,198702,css1987022400085
-2.0802312,198702,css1987022400088
0.40650922,198702,css1987022500033
-0.55198133,198702,css1987022500044
-0.5791814,198702,css1987022500065
1.1974412,198702,css1987022600002
-3.7325237,198702,css1987022600019
-1.942249,198703,css1987030100098
-0.6189994,198703,css1987030100120
-0.59474283,198703,css1987030200060
-3.86774,198703,css1987030200083
1.2477288,198703,css1987030200135
2.9193919,198703,css1987030200151
-1.7983179,198703,css1987030300138
-0.34314376,198703,css1987030300153
-3.5755947,198703,css1987030400054
2.0287843,198703,css1987030400078
0.9388285,198703,css1987030400093
0.19139352,198703,css1987030400154
0.5834548,198703,css1987030500094
1.0471157,198703,css1987030500134
0.94570225,198703,css1987030600020
1.0414344,198703,css1987030600130
